timestamp,host,label,score,verdict,request_count,iat_mean_ms,iat_cv,iat_bowley_skewness,iat_mad_ms,requests_per_hour,payload_size_mean,payload_size_std,http_post_ratio,avg_idle_time_ms,user_active_ratio,background_tab_ratio,extension_origin_ratio,url_path_entropy,request_burst_count
,cic-dport-443,0,0.0,SAFE,28.0,2316.194296,1.8078098289211915,0.0,0.0,1611.8394468474035,188.7142857,436.1185438,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110811,1,1.0,BEACON,3.0,4428.974151611328,0.0,0.0,0.0,1219.243963759734,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110812,1,1.0,BEACON,3.0,4508.078098297119,0.0,0.0,0.0,1197.8497005275474,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110815,1,1.0,BEACON,3.0,4452.996730804443,0.0,0.0,0.0,1212.6665089701241,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110815,1,1.0,BEACON,12.0,2867.573304609819,0.0,0.0,0.0,1369.5457134293201,404.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-3370,0,0.0,SAFE,4.0,0.033,0.8397822096969697,0.0,0.0,145454545.45454547,4.5,2.19089023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-5202,0,0.0,SAFE,4.0,0.0206666666667,1.5674233049345687,0.0,0.0,232258064.51612905,13.75,11.1803398875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110811,1,1.0,BEACON,10.0,35.81722246276008,0.0,0.0,0.0,111678.1180941343,192.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110810,1,1.0,BEACON,3.0,4508.142948150635,0.0,0.0,0.0,1197.832469401892,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-32420,0,0.0,SAFE,6.0,1174.4533999999999,2.2220677184807847,0.0,0.0,3678.306861728188,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,10.8533333333333,1.7279028453181104,0.0,0.0,442260.4422604423,88.5,55.8677008655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,43.0,2788.78811904762,1.5795964776689368,0.0,0.0,1321.6186129525572,128.8837209302,319.2582940989,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,10.357,1.7313818683016315,0.0,0.0,463454.66834025295,78.25,35.05424368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110815,1,1.0,BEACON,6.0,261.5545988082886,0.0,0.0,0.0,16516.627960980437,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110811,1,1.0,BEACON,3.0,4517.24910736084,0.0,0.0,0.0,1195.4178022196566,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110818,1,1.0,BEACON,16.0,6018.833414713542,0.0,0.0,0.0,637.9973884329145,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.056,1.716609288392857,0.0,0.0,85714285.71428573,28.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110812,1,1.0,BEACON,9.0,33.76787528395653,0.0,0.0,0.0,119936.47707897682,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,14.0,14.394000172615051,0.0,0.0,0.0,269342.992248883,419.57142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-80,0,0.0,SAFE,4.0,2024.445,1.716264538633917,0.0,0.0,2371.020205537814,3.0,3.286335345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.095,1.6773544663157895,0.0,0.0,50526315.78947368,169.25,140.2169747,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,10.499333333333299,1.7240498750720703,0.0,0.0,457171.8839291384,92.0,37.7928564679,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.06733333333000001,1.1167619001047902,0.0,0.0,71287128.71287128,72.75,20.81345719,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.0713333333333,1.7077697214821064,0.0,0.0,67289719.62616822,78.25,40.5314692554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,3.0,4507.020473480225,0.0,0.0,0.0,1198.1307899030323,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,6.0,16.1316,1.4264612865431823,0.0,0.0,267797.3666592279,85.0,59.52990445,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110812,1,1.0,BEACON,3.0,4750.038623809814,0.0,0.0,0.0,1136.832861301847,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,3.995,1.7305333707133919,0.0,0.0,1201501.8773466833,68.0,30.67246322,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,19.0,342.15838890000003,3.3540144571331885,0.0,0.0,11105.967655330516,259.8421053,494.491581,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110818,1,1.0,BEACON,15.0,84583.42633928571,0.0,0.0,0.0,45.6016388088947,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.06766666667,1.1293902501906705,0.0,0.0,70935960.591133,63.0,27.93385043,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,12.0,516.9839091,3.1745954121804987,0.0,0.0,7596.508630565783,282.8333333,545.3531672,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,8.0,16.98285714,2.071746538874789,0.0,0.0,242261.10363391656,101.625,34.78505426,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110810,1,1.0,BEACON,6.0,182002.96630859375,0.0,0.0,0.0,23.7358768794749,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,6.0,1016.3108000000001,2.183014537482038,0.0,0.0,4250.66820110541,35.83333333,21.68497395,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110815,1,1.0,BEACON,6.0,269.5444107055664,0.0,0.0,0.0,16027.043516472319,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.08866666666669999,1.249048481759305,0.0,0.0,54135338.34586466,126.75,88.1833317583,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-80,0,0.0,SAFE,30.0,3993.507724,1.2199008337262953,0.0,0.0,932.548072594101,60.96666667,258.4275527,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,32.0,3816.661419,3.8515336798860016,0.0,0.0,973.6596003546556,217.5625,462.3118864,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,8.956666667,1.731470663873038,0.0,0.0,535913.6583550428,82.25,31.22018578,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,29.0,2174.855036,1.903361146135719,0.0,0.0,1714.3999794666117,195.4482759,451.8429643,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,18800.0,1.7340425531914894,0.0,0.0,254.95595423427304,100.75,34.30451865,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,3.0,9.863,1.4137834046436175,0.0,0.0,547500.7604177229,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110811,1,1.0,BEACON,3.0,4508.27693939209,0.0,0.0,0.0,1197.7968684257787,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,24.0,632.6702174,3.3077450043407084,0.0,0.0,5937.566896415227,395.125,523.6636739,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-80,0,0.0,SAFE,18.0,599.709,4.01816242044058,0.0,0.0,6356.023848036886,573.7222222,769.0879424,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,10.0,585.909666666667,2.9278834065493244,0.0,0.0,6826.990963908544,75.9,156.2305987955,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-80,0,0.0,SAFE,9.0,668.699875,2.7368189907318285,0.0,0.0,6056.528722994003,313.0,601.8774423,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-80,0,0.0,SAFE,7.0,113.702666666667,1.0937220824365945,0.0,0.0,36938.44764707952,189.4285714286,307.9650954248,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110818,1,1.0,BEACON,20.0,65756.52112458882,0.0,0.0,0.0,57.628865082911155,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,33.0,332.81436562538147,0.0,0.0,0.0,11154.867047352216,330.6363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110811,1,1.0,BEACON,3.0,4495.03755569458,0.0,0.0,0.0,1201.3247794023343,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-80,0,0.0,SAFE,30.0,3988.006966,1.2242066597734222,0.0,0.0,933.834359677821,27.16666667,102.726885,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110811,1,1.0,BEACON,6.0,497.9194164276123,0.0,0.0,0.0,8676.102713556347,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,8.0,350892.05496651784,0.0,0.0,0.0,11.725217644720681,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-137,0,0.0,SAFE,13.0,0.0019166666670000002,0.8746884645435324,0.0,0.0,2034782608.695652,53.84615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110810,1,1.0,BEACON,3.0,4485.116481781006,0.0,0.0,0.0,1203.9821088115198,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-80,0,0.0,SAFE,33.0,3639.771844,1.3150012470946517,0.0,0.0,1019.9815151531776,85.33333333,235.7515989,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110815,1,1.0,BEACON,3.0,4425.574779510498,0.0,0.0,0.0,1220.1804893233057,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,10.231,1.731458277783208,0.0,0.0,469162.3497214348,137.25,102.4241183,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110811,1,1.0,BEACON,3.0,4501.808643341064,0.0,0.0,0.0,1199.517888879509,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-137,0,0.0,SAFE,13.0,0.001833333333,0.9254722436228132,0.0,0.0,2127272727.2727273,53.84615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,4.0,358410.6852213542,0.0,0.0,0.0,13.392457864462171,151.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110810,1,1.0,BEACON,3.0,4506.499290466309,0.0,0.0,0.0,1198.269355422718,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110811,1,1.0,BEACON,18.0,142580.09248621322,0.0,0.0,0.0,26.734199981325798,243.72222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-80,0,0.0,SAFE,33.0,3625.3406880000002,1.3141596393326331,0.0,0.0,1024.0416887716294,43.87878788,110.6931652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110811,1,1.0,BEACON,3.0,4405.4365158081055,0.0,0.0,0.0,1225.7582150198023,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.075,1.6974228826666666,0.0,0.0,64000000.0,88.5,39.43602414,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110810,1,1.0,BEACON,35.0,339.7134051603429,0.0,0.0,0.0,10908.849331959744,328.3142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,10.52633333,1.7317217219455086,0.0,0.0,455999.2400012666,69.75,31.22018578,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,24.03166667,1.73183458690175,0.0,0.0,199736.45883903184,94.5,62.44037156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.0656666666667,0.46623197982463643,0.0,0.0,73096446.70050761,28.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-80,0,0.0,SAFE,8.0,744.190571428571,2.4049109716066597,0.0,0.0,5528.537813087048,120.0,208.4616271643,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.083,1.2444097674698795,0.0,0.0,57831325.30120483,52.75,15.33623161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,3.0,4456.738471984863,0.0,0.0,0.0,1211.648391294328,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110811,1,1.0,BEACON,3.0,4513.072967529297,0.0,0.0,0.0,1196.52397354352,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110811,1,1.0,BEACON,3.0,4506.042003631592,0.0,0.0,0.0,1198.3909594380018,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110812,1,1.0,BEACON,3.0,4520.047187805176,0.0,0.0,0.0,1194.6777933135047,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,14.0,1161.58946153846,3.538749744853689,0.0,0.0,3337.6017993382143,447.1428571429,581.5476478043,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,6.0,205.81939220428467,0.0,0.0,0.0,20989.275858477966,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110811,1,1.0,BEACON,3.0,4515.700817108154,0.0,0.0,0.0,1195.827672980813,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,72.0,1639.94191549296,2.233441966797935,0.0,0.0,2226.1180050725948,422.5694444444,674.1556704207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,3.0,4506.637096405029,0.0,0.0,0.0,1198.232714213357,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,4.0,928553.7109375,0.0,0.0,0.0,5.169329402769554,130.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,3.0,4466.462135314941,0.0,0.0,0.0,1209.010585202069,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.06833333333330001,1.6433522999290944,0.0,0.0,70243902.43902439,92.0,29.5770181053,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,11.0,5406.61735534668,0.0,0.0,0.0,732.4357800323895,99.9090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.073,1.5911653260273972,0.0,0.0,65753424.657534234,63.0,8.76356092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,2800.28133333333,1.6906962772148724,0.0,0.0,1714.1134866925279,87.0,25.7546112376,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110811,1,1.0,BEACON,3.0,4510.309219360352,0.0,0.0,0.0,1197.2571585160238,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,26100.0,1.7279693486590038,0.0,0.0,183.95379949227475,108.5,49.70110663,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,52.0,511.4677843,3.515845566815302,0.0,0.0,7176.577582924837,495.9615385,687.9340962,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,10.322,1.7315474019863593,0.0,0.0,465026.1577213718,65.25,12.5976188226,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,15.61166667,1.7292222868091762,0.0,0.0,307462.36788726377,88.0,49.84275273,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110815,1,1.0,BEACON,6.0,259.94880199432373,0.0,0.0,0.0,16618.657084999115,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,23.0,42.48122735456987,0.0,0.0,0.0,88595.28309347434,636.6521739130435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-80,0,0.0,SAFE,626.0,186.4460448,7.147495461378648,0.0,0.0,19339.428754672084,1180.115016,1194.323186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,9395.762333,1.2133129378933598,0.0,0.0,510.86860541065903,82.5,24.59674775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110818,1,1.0,BEACON,4.0,354447.021484375,0.0,0.0,0.0,13.542221288525054,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,42.69866667,1.7319088317565023,0.0,0.0,112415.68823382465,100.0,68.46531969,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,10.3546666666667,1.7277030293958704,0.0,0.0,463559.10378573264,93.75,35.6019662378,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110815,1,1.0,BEACON,6.0,261.4506006240845,0.0,0.0,0.0,16523.19784191786,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.097,1.660626031958763,0.0,0.0,49484536.082474224,94.25,47.10413995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.069,1.6442091260869565,0.0,0.0,69565217.39130434,138.75,101.3286731,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,6.0,12.202399999999999,1.36942967940733,0.0,0.0,354028.7156624927,77.5,53.67450401,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.07133333333,0.5544624391380589,0.0,0.0,67289719.62616822,62.25,17.52712184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110810,1,1.0,BEACON,10.0,34.95866722530789,0.0,0.0,0.0,114420.83802051385,169.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.08033333333,1.7212816618971487,0.0,0.0,59751037.344398335,114.25,71.75165503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,93.0,109.7087174,9.437698466794764,0.0,0.0,33170.84112653249,974.9247312,1054.408723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-80,0,0.0,SAFE,47.0,2400.583739,1.7312734188274028,0.0,0.0,1532.2360181018291,212.4042553,411.858243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,10742.083333333301,1.7019775595756805,0.0,0.0,446.8406966370583,97.25,43.5338948407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,16.0,137.0049333,3.7604519486306702,0.0,0.0,28028.187792751014,292.1875,429.3541662,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-80,0,0.0,SAFE,29.0,2933.367643,1.5539340010371827,0.0,0.0,1271.0890289018616,167.7241379,387.3370388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,47.2906666666667,1.7319226178704092,0.0,0.0,101499.94361114244,144.25,118.3080724211,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,56.0,208.0566182,6.470470507724517,0.0,0.0,17617.582067258965,782.8214286,852.1975014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,17.811666669999997,1.7295715853411489,0.0,0.0,269486.2917563395,84.5,51.48592041,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.076,1.1663121081578947,0.0,0.0,63157894.73684211,161.5,70.10848736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.073,0.5696061064383562,0.0,0.0,65753424.657534234,93.0,44.36552716,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,8.0,900.739,2.572507573225985,0.0,0.0,4567.678000270572,73.125,26.69269563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,16.0,74.25159613291423,0.0,0.0,0.0,51716.059990497706,382.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110815,1,1.0,BEACON,6.0,201.64918899536133,0.0,0.0,0.0,21423.344281832822,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-32010,0,0.0,SAFE,7.0,1678.26,2.440312883581805,0.0,0.0,2502.591970254907,397.1428571,634.1901472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,144.0,815.4351049,3.3043757029940934,0.0,0.0,4445.693842971302,719.4861111,942.5008258,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-80,0,0.0,SAFE,7.0,78.4015,1.493055078027844,0.0,0.0,53570.40362748162,230.1428571,406.4230511,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110810,1,1.0,BEACON,3.0,4506.669998168945,0.0,0.0,0.0,1198.223966297513,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,59.0,3.5118620689999998,2.263425687234757,0.0,0.0,1042771.2972781901,1035.423729,974.2398021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,42.0,30.671927987075435,0.0,0.0,0.0,120233.87899198092,661.2619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.05766666667,1.6419441181131824,0.0,0.0,83236994.21965319,78.5,36.69741135,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,489.839,1.6472599272413997,0.0,0.0,9799.138084146016,92.5,28.87040007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,3.0,4492.472171783447,0.0,0.0,0.0,1202.0107846002031,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.04066666667,1.356774040216658,0.0,0.0,118032786.88524592,41.75,8.76356092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,25.0,453.13979166666695,4.489288601731203,0.0,0.0,8275.591923206184,269.44,459.9005912653,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,6.0,12.2044,1.3691733809118025,0.0,0.0,353970.69909213076,69.0,49.77090372,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110815,1,1.0,BEACON,6.0,269.7376012802124,0.0,0.0,0.0,16015.56468025472,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110815,1,1.0,BEACON,8.0,20.02942774977003,0.0,0.0,0.0,205412.04500128335,205.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,6.0,6.1888000000000005,1.708491198616856,0.0,0.0,698035.1602895553,66.0,31.71675237,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110811,1,1.0,BEACON,3.0,4453.740119934082,0.0,0.0,0.0,1212.46409861919,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110816,1,1.0,BEACON,10.0,6812.56824069553,0.0,0.0,0.0,587.1500818304639,107.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-80,0,0.0,SAFE,4.0,1823.734333,1.7144544544800209,0.0,0.0,2631.9622942157325,3.0,3.286335345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,6.0,1048.8336000000002,2.102013907639877,0.0,0.0,4118.861180648674,37.83333333,18.86670032,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,3.0,4504.159927368164,0.0,0.0,0.0,1198.8917105692751,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.10133333330000001,1.333600667215,0.0,0.0,47368421.05263157,28.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110815,1,1.0,BEACON,6.0,201.7198085784912,0.0,0.0,0.0,21415.844236829347,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,10.378,1.7314666708421662,0.0,0.0,462516.8625939487,88.0,49.84275273,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.05033333333,1.6288159912336966,0.0,0.0,95364238.41059603,51.75,8.76356092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,6.0,983.1928,2.2093212379097977,0.0,0.0,4393.848286928058,35.83333333,21.68497395,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110811,1,1.0,BEACON,3.0,4474.7161865234375,0.0,0.0,0.0,1206.780447051201,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,163.0,288.5745123,5.414174874791948,0.0,0.0,12552.121089208382,919.8282209,1061.960007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,133.0,507.44560609999996,10.069792447849121,0.0,0.0,7148.101557981584,627.4360902,675.1716511,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-38030,0,0.0,SAFE,3.0,0.0345,1.250246772463768,0.0,0.0,156521739.13043478,22.66666667,16.35033129,0.0,0.0,0.0,0.0,0.0,0.0,0.0
